timestamp,open,high,low,close,basevolume,usdtvolume,source_zip,datetime_utc
1767561300,4353.3,4353.3,4353.01,4353.01,0.01,43.5301,20260105.zip,2026-01-04 21:15:00+00:00
1767561780,4353.01,4354.63,4353.01,4354.63,0.21,914.4415,20260105.zip,2026-01-04 21:23:00+00:00
1767561900,4354.63,4354.84,4354.63,4354.84,0.72,3135.4828,20260105.zip,2026-01-04 21:25:00+00:00
1767561960,4354.84,4356,4354.84,4356,0.79,3440.8395,20260105.zip,2026-01-04 21:26:00+00:00
1767562080,4356,4356,4356,4356,0.2,871.2,20260105.zip,2026-01-04 21:28:00+00:00
1767562260,4356,4356,4352.58,4352.58,3.24,14103.8692,20260105.zip,2026-01-04 21:31:00+00:00
1767562320,4352.58,4352.58,4352.58,4352.58,0.2,870.516,20260105.zip,2026-01-04 21:32:00+00:00
1767562380,4352.58,4352.58,4352.58,4352.58,0.14,609.3612,20260105.zip,2026-01-04 21:33:00+00:00
1767562500,4352.58,4352.59,4352.58,4352.58,0.6,2611.5482,20260105.zip,2026-01-04 21:35:00+00:00
1767562560,4352.58,4356,4352.58,4356,0.94,4094.311,20260105.zip,2026-01-04 21:36:00+00:00
1767562800,4356,4358.44,4356,4357.78,0.16,697.3138,20260105.zip,2026-01-04 21:40:00+00:00
1767562860,4357.78,4359.23,4357.78,4359.23,0.15,653.8159,20260105.zip,2026-01-04 21:41:00+00:00
1767562920,4359.23,4359.23,4359.17,4359.17,0.02,87.1834,20260105.zip,2026-01-04 21:42:00+00:00
1767563100,4359.17,4359.17,4356.89,4356.9,0.04,174.2758,20260105.zip,2026-01-04 21:45:00+00:00
1767563280,4356.9,4356.9,4352.83,4352.83,0.02,87.0566,20260105.zip,2026-01-04 21:48:00+00:00
1767563340,4352.83,4352.83,4349.36,4349.36,0.36,1565.9192,20260105.zip,2026-01-04 21:49:00+00:00
1767564180,4349.36,4350.64,4349.36,4350.64,0.06,261.0379,20260105.zip,2026-01-04 22:03:00+00:00
1767564240,4350.64,4350.75,4350.64,4350.75,0.02,87.015,20260105.zip,2026-01-04 22:04:00+00:00
1767564300,4350.75,4352.82,4350.75,4352.82,1.05,4569.2565,20260105.zip,2026-01-04 22:05:00+00:00
1767564360,4352.82,4353.12,4351.97,4352.51,0.1,435.2479,20260105.zip,2026-01-04 22:06:00+00:00
1767564540,4352.51,4352.51,4347.9,4347.9,1,4348.4991,20260105.zip,2026-01-04 22:09:00+00:00
1767564660,4347.9,4347.9,4345.04,4345.04,0.02,86.9008,20260105.zip,2026-01-04 22:11:00+00:00
1767564840,4345.04,4346.78,4345.04,4345.54,0.68,2955.4494,20260105.zip,2026-01-04 22:14:00+00:00
1767564900,4345.54,4348.37,4345.54,4348.37,0.09,391.3533,20260105.zip,2026-01-04 22:15:00+00:00
1767565020,4348.37,4348.37,4346.64,4347.57,1,4347.1253,20260105.zip,2026-01-04 22:17:00+00:00
1767565140,4347.57,4348.66,4347.57,4348.66,0.02,86.9732,20260105.zip,2026-01-04 22:19:00+00:00
1767565260,4348.66,4349.04,4347.13,4347.13,0.54,2348.0256,20260105.zip,2026-01-04 22:21:00+00:00
1767565380,4347.13,4347.13,4345.23,4345.23,0.04,173.8092,20260105.zip,2026-01-04 22:23:00+00:00
1767565800,4345.23,4345.23,4345.07,4345.07,0.01,43.4507,20260105.zip,2026-01-04 22:30:00+00:00
1767565860,4345.07,4345.07,4343.16,4343.16,0.1,434.408,20260105.zip,2026-01-04 22:31:00+00:00
1767565920,4343.16,4343.16,4343.15,4343.15,0.81,3517.9519,20260105.zip,2026-01-04 22:32:00+00:00
1767566100,4343.15,4344.22,4343.15,4344.22,0.44,1911.4557,20260105.zip,2026-01-04 22:35:00+00:00
1767566160,4344.22,4344.22,4343.49,4343.49,0.04,173.7396,20260105.zip,2026-01-04 22:36:00+00:00
1767566220,4343.49,4344.25,4343.49,4344.25,0.14,608.1922,20260105.zip,2026-01-04 22:37:00+00:00
1767566280,4344.25,4345.41,4343.28,4345.41,0.42,1824.6582,20260105.zip,2026-01-04 22:38:00+00:00
1767566340,4345.41,4345.41,4343.42,4343.42,0.3,1303.08,20260105.zip,2026-01-04 22:39:00+00:00
1767566400,4343.42,4346.73,4343.42,4346.72,1,4345.2064,20260105.zip,2026-01-04 22:40:00+00:00
1767566460,4346.72,4348.59,4346.72,4348.59,0.2,869.6472,20260105.zip,2026-01-04 22:41:00+00:00
1767566700,4348.59,4348.59,4348.33,4348.33,0.23,1000.1159,20260105.zip,2026-01-04 22:45:00+00:00
1767566880,4348.33,4348.33,4346.73,4346.73,0.06,260.8143,20260105.zip,2026-01-04 22:48:00+00:00
1767567060,4346.73,4348.26,4346.73,4348.26,0.05,217.413,20260105.zip,2026-01-04 22:51:00+00:00
1767567120,4348.26,4348.26,4347.31,4347.31,0.11,478.2053,20260105.zip,2026-01-04 22:52:00+00:00
1767567360,4347.31,4347.73,4347.31,4347.73,0.02,86.9546,20260105.zip,2026-01-04 22:56:00+00:00
1767567480,4347.73,4348.84,4347.73,4348.84,0.14,608.8018,20260105.zip,2026-01-04 22:58:00+00:00
1767567600,4348.84,4349.26,4348.84,4349.26,1.14,4958.1564,20260105.zip,2026-01-04 23:00:00+00:00
1767567660,4349.26,4349.26,4349.26,4349.26,0.51,2218.1226,20260105.zip,2026-01-04 23:01:00+00:00
1767567720,4349.26,4352.01,4349.26,4352.01,0.56,2436.7005,20260105.zip,2026-01-04 23:02:00+00:00
1767567780,4352.01,4352.01,4348.91,4348.91,1.09,4741.3531,20260105.zip,2026-01-04 23:03:00+00:00
1767567900,4348.91,4353.82,4348.91,4353.82,0.26,1131.8564,20260105.zip,2026-01-04 23:05:00+00:00
1767568020,4353.82,4355.15,4353.82,4355.15,0.12,522.6078,20260105.zip,2026-01-04 23:07:00+00:00
1767568080,4355.15,4355.74,4355.15,4355.74,0.82,3571.438,20260105.zip,2026-01-04 23:08:00+00:00
1767568140,4355.74,4363.76,4355.74,4361.53,1.11,4837.6921,20260105.zip,2026-01-04 23:09:00+00:00
1767568260,4361.53,4361.64,4360.19,4360.19,0.18,784.928,20260105.zip,2026-01-04 23:11:00+00:00
1767568320,4360.19,4366,4360.19,4366,2.44,10650.3058,20260105.zip,2026-01-04 23:12:00+00:00
1767568380,4366,4366,4365.19,4365.2,0.33,1440.5157,20260105.zip,2026-01-04 23:13:00+00:00
1767568440,4365.2,4365.99,4362.9,4365.36,1.57,6851.8574,20260105.zip,2026-01-04 23:14:00+00:00
1767568500,4365.36,4366,4365.27,4366,0.48,2095.426,20260105.zip,2026-01-04 23:15:00+00:00
1767568560,4366,4366,4364.28,4364.28,0.11,480.0713,20260105.zip,2026-01-04 23:16:00+00:00
1767568680,4364.28,4364.28,4363.36,4364.28,0.87,3796.4129,20260105.zip,2026-01-04 23:18:00+00:00
1767568740,4364.28,4364.32,4364.28,4364.32,0.31,1352.9364,20260105.zip,2026-01-04 23:19:00+00:00
1767568800,4364.32,4364.8,4362.2,4364.01,1.56,6806.7556,20260105.zip,2026-01-04 23:20:00+00:00
1767568860,4364.01,4364.01,4362.44,4362.44,0.36,1570.4805,20260105.zip,2026-01-04 23:21:00+00:00
1767568920,4362.44,4363.89,4361.59,4361.59,0.62,2704.6899,20260105.zip,2026-01-04 23:22:00+00:00
1767568980,4361.59,4361.78,4361.59,4361.78,0.07,305.321,20260105.zip,2026-01-04 23:23:00+00:00
1767569040,4361.78,4365.58,4360,4365.58,3.49,15226.48,20260105.zip,2026-01-04 23:24:00+00:00
1767569100,4365.58,4365.58,4361.1,4361.4,0.91,3969.5835,20260105.zip,2026-01-04 23:25:00+00:00
1767569160,4361.4,4363.15,4360,4363.15,0.61,2659.8905,20260105.zip,2026-01-04 23:26:00+00:00
1767569340,4363.15,4363.15,4362.73,4362.73,0.05,218.1365,20260105.zip,2026-01-04 23:29:00+00:00
1767569400,4362.73,4364.86,4362.73,4363.12,2.06,8989.757,20260105.zip,2026-01-04 23:30:00+00:00
1767569460,4363.12,4363.12,4362.57,4362.57,0.01,43.6257,20260105.zip,2026-01-04 23:31:00+00:00
1767569580,4362.57,4364.99,4361.84,4363.52,1.5,6544.7689,20260105.zip,2026-01-04 23:33:00+00:00
1767569640,4363.52,4363.52,4358.8,4359.4,1.31,5711.4747,20260105.zip,2026-01-04 23:34:00+00:00
1767569700,4359.4,4359.4,4357.67,4357.67,0.06,261.4602,20260105.zip,2026-01-04 23:35:00+00:00
1767569760,4357.67,4357.67,4353.01,4353.01,1.09,4746.7631,20260105.zip,2026-01-04 23:36:00+00:00
1767569820,4353.01,4357.02,4353.01,4357.02,0.66,2874.3149,20260105.zip,2026-01-04 23:37:00+00:00
1767569880,4357.02,4360.03,4357.02,4359.87,0.77,3356.8933,20260105.zip,2026-01-04 23:38:00+00:00
1767569940,4359.87,4359.87,4359.55,4359.55,0.01,43.5955,20260105.zip,2026-01-04 23:39:00+00:00
1767570000,4359.55,4361.21,4359.39,4361.21,2.14,9331.0313,20260105.zip,2026-01-04 23:40:00+00:00
1767570060,4361.21,4361.21,4358.97,4361.21,1.25,5450.4776,20260105.zip,2026-01-04 23:41:00+00:00
1767570180,4361.21,4364.85,4361.21,4364.85,0.05,218.2425,20260105.zip,2026-01-04 23:43:00+00:00
1767570240,4364.85,4364.85,4361.79,4363.91,0.17,741.7608,20260105.zip,2026-01-04 23:44:00+00:00
1767570300,4363.91,4364.84,4359.06,4364.84,2.14,9333.5907,20260105.zip,2026-01-04 23:45:00+00:00
1767570360,4364.84,4366,4364.84,4366,0.24,1047.84,20260105.zip,2026-01-04 23:46:00+00:00
1767570420,4366,4366,4361.72,4365.27,0.65,2836.6723,20260105.zip,2026-01-04 23:47:00+00:00
1767570480,4365.27,4365.27,4363.33,4363.33,0.13,567.2329,20260105.zip,2026-01-04 23:48:00+00:00
1767570540,4363.33,4365.63,4363.33,4365.63,0.09,392.9031,20260105.zip,2026-01-04 23:49:00+00:00
1767570600,4365.63,4367.09,4365.63,4367.08,2.81,12269.1088,20260105.zip,2026-01-04 23:50:00+00:00
1767570660,4367.08,4367.09,4366.24,4366.24,0.33,1441.0864,20260105.zip,2026-01-04 23:51:00+00:00
1767570720,4366.24,4369.25,4366.24,4369.25,0.22,961.2126,20260105.zip,2026-01-04 23:52:00+00:00
1767570780,4369.25,4369.48,4369.25,4369.48,0.1,436.9475,20260105.zip,2026-01-04 23:53:00+00:00
1767570840,4369.48,4369.84,4368.06,4369.49,0.99,4324.7973,20260105.zip,2026-01-04 23:54:00+00:00
1767570900,4369.49,4369.63,4368.5,4368.5,0.7,3058.3185,20260105.zip,2026-01-04 23:55:00+00:00
1767570960,4368.5,4370.2,4368.29,4368.29,0.43,1878.4394,20260105.zip,2026-01-04 23:56:00+00:00
1767571020,4368.29,4370.02,4366.21,4368.61,2.54,11096.4384,20260105.zip,2026-01-04 23:57:00+00:00
1767571080,4368.61,4368.61,4368.14,4368.14,0.06,262.0884,20260105.zip,2026-01-04 23:58:00+00:00
1767571140,4368.14,4368.84,4368.14,4368.45,0.33,1441.6853,20260105.zip,2026-01-04 23:59:00+00:00
1767571200,4368.45,4370.02,4368.45,4370.02,1.12,4894.0814,20260105.zip,2026-01-05 00:00:00+00:00
1767571260,4370.02,4372.73,4370.02,4370.34,0.1,437.1001,20260105.zip,2026-01-05 00:01:00+00:00
1767571320,4370.34,4373.26,4370.34,4372.37,0.41,1792.4461,20260105.zip,2026-01-05 00:02:00+00:00
1767571380,4372.37,4377,4370.64,4372.51,4.81,21035.5001,20260105.zip,2026-01-05 00:03:00+00:00
1767571440,4372.51,4372.51,4368.34,4368.48,1.51,6596.9705,20260105.zip,2026-01-05 00:04:00+00:00
1767571500,4368.48,4368.48,4367.11,4368.18,1.19,5196.9175,20260105.zip,2026-01-05 00:05:00+00:00
1767571560,4368.18,4368.18,4367.99,4367.99,0.1,436.7995,20260105.zip,2026-01-05 00:06:00+00:00
1767571620,4367.99,4367.99,4367.37,4367.37,0.01,43.6737,20260105.zip,2026-01-05 00:07:00+00:00
1767571740,4367.37,4368.99,4367.37,4368.99,0.16,698.9084,20260105.zip,2026-01-05 00:09:00+00:00
1767571800,4368.99,4373.95,4368.99,4373.95,1.76,7695.8246,20260105.zip,2026-01-05 00:10:00+00:00
1767571860,4373.95,4375.27,4373.95,4374.99,0.13,568.7538,20260105.zip,2026-01-05 00:11:00+00:00
1767571920,4374.99,4377,4374.99,4377,1.84,8051.355,20260105.zip,2026-01-05 00:12:00+00:00
1767571980,4377,4377,4376.95,4377,1,4376.9841,20260105.zip,2026-01-05 00:13:00+00:00
1767572040,4377,4377.8,4375.94,4377.55,1.53,6696.9367,20260105.zip,2026-01-05 00:14:00+00:00
1767572100,4377.55,4378,4377.55,4378,0.54,2364.1153,20260105.zip,2026-01-05 00:15:00+00:00
1767572160,4378,4379,4377.99,4378.26,0.38,1663.6786,20260105.zip,2026-01-05 00:16:00+00:00
1767572220,4378.26,4379,4378.11,4378.11,0.25,1094.6885,20260105.zip,2026-01-05 00:17:00+00:00
1767572280,4378.11,4379,4377.1,4377.1,2.07,9062.5098,20260105.zip,2026-01-05 00:18:00+00:00
1767572340,4377.1,4377.26,4377.1,4377.13,0.19,831.6677,20260105.zip,2026-01-05 00:19:00+00:00
1767572400,4377.13,4378.17,4377.1,4378.17,0.17,744.1926,20260105.zip,2026-01-05 00:20:00+00:00
1767572520,4378.17,4379.56,4378.17,4379.56,0.24,1050.9289,20260105.zip,2026-01-05 00:22:00+00:00
1767572580,4379.56,4382.85,4379.56,4379.97,2.31,10119.4394,20260105.zip,2026-01-05 00:23:00+00:00
1767572700,4379.97,4379.97,4379.72,4379.72,0.11,481.7702,20260105.zip,2026-01-05 00:25:00+00:00
1767572760,4379.72,4379.72,4378.18,4378.18,1.32,5780.963,20260105.zip,2026-01-05 00:26:00+00:00
1767572820,4378.18,4379.68,4378.18,4379.67,0.21,919.7326,20260105.zip,2026-01-05 00:27:00+00:00
1767572880,4379.67,4385.81,4379.67,4381.49,4.69,20552.4425,20260105.zip,2026-01-05 00:28:00+00:00
1767572940,4381.49,4382.77,4381.49,4382.77,1.12,4907.3646,20260105.zip,2026-01-05 00:29:00+00:00
1767573000,4382.77,4385.19,4382.77,4385.19,0.54,2367.3292,20260105.zip,2026-01-05 00:30:00+00:00
1767573060,4385.19,4385.82,4385.19,4385.82,0.04,175.4313,20260105.zip,2026-01-05 00:31:00+00:00
1767573120,4385.82,4386.4,4385.82,4386.4,0.41,1798.2638,20260105.zip,2026-01-05 00:32:00+00:00
1767573180,4386.4,4386.8,4386.4,4386.45,0.42,1842.3256,20260105.zip,2026-01-05 00:33:00+00:00
1767573240,4386.45,4387.48,4385.19,4385.19,0.22,965.0391,20260105.zip,2026-01-05 00:34:00+00:00
1767573300,4385.19,4385.19,4383.37,4383.37,0.02,87.6675,20260105.zip,2026-01-05 00:35:00+00:00
1767573360,4383.37,4386.08,4383.34,4386.08,0.72,3156.6218,20260105.zip,2026-01-05 00:36:00+00:00
1767573420,4386.08,4388,4386.08,4387.91,1.96,8599.985,20260105.zip,2026-01-05 00:37:00+00:00
1767573480,4387.91,4390,4387.35,4390,1.8,7900.2718,20260105.zip,2026-01-05 00:38:00+00:00
1767573540,4390,4390,4389.52,4389.52,2.25,9877.3984,20260105.zip,2026-01-05 00:39:00+00:00
1767573600,4389.52,4391.74,4386.89,4386.89,2.51,11017.8543,20260105.zip,2026-01-05 00:40:00+00:00
1767573660,4386.89,4386.89,4381.33,4385.67,1.81,7932.8975,20260105.zip,2026-01-05 00:41:00+00:00
1767573720,4385.67,4385.67,4384.74,4384.74,0.38,1666.2012,20260105.zip,2026-01-05 00:42:00+00:00
1767573780,4384.74,4384.74,4384.74,4384.74,0.06,263.0844,20260105.zip,2026-01-05 00:43:00+00:00
1767573900,4384.74,4384.74,4380.66,4380.66,0.37,1621.0012,20260105.zip,2026-01-05 00:45:00+00:00
1767573960,4380.66,4384.75,4378.17,4384.75,2.29,10030.6979,20260105.zip,2026-01-05 00:46:00+00:00
1767574020,4384.75,4385.31,4384.53,4385.2,0.27,1184.0045,20260105.zip,2026-01-05 00:47:00+00:00
1767574080,4385.2,4387.55,4381.84,4384.74,1.48,6490.9947,20260105.zip,2026-01-05 00:48:00+00:00
1767574140,4384.74,4384.74,4384.74,4384.74,0.05,219.237,20260105.zip,2026-01-05 00:49:00+00:00
1767574200,4384.74,4384.82,4384.74,4384.82,0.01,43.8482,20260105.zip,2026-01-05 00:50:00+00:00
1767574320,4384.82,4384.82,4384.82,4384.82,0.11,482.3302,20260105.zip,2026-01-05 00:52:00+00:00
1767574440,4384.82,4386.61,4384.82,4386.61,0.01,43.8661,20260105.zip,2026-01-05 00:54:00+00:00
1767574500,4386.61,4386.61,4384.87,4385.29,0.07,306.9538,20260105.zip,2026-01-05 00:55:00+00:00
1767574620,4385.29,4390.5,4385.29,4387.72,0.8,3511.6387,20260105.zip,2026-01-05 00:57:00+00:00
1767574680,4387.72,4390.12,4387.37,4389.45,0.16,702.2744,20260105.zip,2026-01-05 00:58:00+00:00
1767574740,4389.45,4392.95,4389.45,4392.95,0.04,175.6968,20260105.zip,2026-01-05 00:59:00+00:00
1767574800,4392.95,4395,4391.98,4392.13,7.1,31199.8289,20260105.zip,2026-01-05 01:00:00+00:00
1767574860,4392.13,4395.8,4392.13,4392.3,0.54,2372.8328,20260105.zip,2026-01-05 01:01:00+00:00
1767574920,4392.3,4399.9,4392.3,4399.9,2.78,12228.6331,20260105.zip,2026-01-05 01:02:00+00:00
1767574980,4399.9,4402.99,4399.53,4401.4,8.26,36359.9302,20260105.zip,2026-01-05 01:03:00+00:00
1767575040,4401.4,4407.27,4401.28,4407.27,6.57,28938.5033,20260105.zip,2026-01-05 01:04:00+00:00
1767575100,4407.27,4410,4405.48,4407.89,2.61,11508.1776,20260105.zip,2026-01-05 01:05:00+00:00
1767575160,4407.89,4407.89,4401.49,4407.88,1.47,6475.1881,20260105.zip,2026-01-05 01:06:00+00:00
1767575220,4407.88,4407.89,4406.83,4407.89,0.37,1630.9087,20260105.zip,2026-01-05 01:07:00+00:00
1767575280,4407.89,4409.06,4407.15,4409.06,0.48,2115.941,20260105.zip,2026-01-05 01:08:00+00:00
1767575340,4409.06,4409.06,4406.9,4407.13,0.34,1498.3934,20260105.zip,2026-01-05 01:09:00+00:00
1767575400,4407.13,4410,4405.88,4405.88,0.61,2688.445,20260105.zip,2026-01-05 01:10:00+00:00
1767575460,4405.88,4405.88,4401.79,4403.29,1.19,5240.2197,20260105.zip,2026-01-05 01:11:00+00:00
1767575520,4403.29,4405.75,4402.71,4402.71,0.31,1365.1939,20260105.zip,2026-01-05 01:12:00+00:00
1767575580,4402.71,4402.71,4391.56,4391.66,6.98,30680.8007,20260105.zip,2026-01-05 01:13:00+00:00
1767575640,4391.66,4402.48,4391.66,4394.84,3.54,15567.1884,20260105.zip,2026-01-05 01:14:00+00:00
1767575700,4394.84,4396.98,4394.84,4396.98,0.61,2681.4321,20260105.zip,2026-01-05 01:15:00+00:00
1767575760,4396.98,4397.29,4396.98,4397.29,0.5,2198.645,20260105.zip,2026-01-05 01:16:00+00:00
1767575820,4397.29,4397.29,4397.29,4397.29,0.55,2418.5095,20260105.zip,2026-01-05 01:17:00+00:00
1767575880,4397.29,4399.06,4397.29,4399.06,0.05,219.9176,20260105.zip,2026-01-05 01:18:00+00:00
1767575940,4399.06,4399.07,4396.95,4398.51,0.34,1495.5456,20260105.zip,2026-01-05 01:19:00+00:00
1767576000,4398.51,4398.51,4398.14,4398.14,0.1,439.8145,20260105.zip,2026-01-05 01:20:00+00:00
1767576060,4398.14,4399.07,4398.14,4399.07,0.03,131.9719,20260105.zip,2026-01-05 01:21:00+00:00
1767576120,4399.07,4399.07,4398.45,4398.47,0.08,351.8766,20260105.zip,2026-01-05 01:22:00+00:00
1767576180,4398.47,4398.47,4398.14,4398.26,0.2,879.64,20260105.zip,2026-01-05 01:23:00+00:00
1767576240,4398.26,4400.55,4398.26,4398.27,0.21,923.9966,20260105.zip,2026-01-05 01:24:00+00:00
1767576300,4398.27,4400.24,4398.14,4400.24,1.04,4574.398,20260105.zip,2026-01-05 01:25:00+00:00
1767576360,4400.24,4401.16,4399.78,4399.78,0.2,880.0892,20260105.zip,2026-01-05 01:26:00+00:00
1767576420,4399.78,4399.78,4398.21,4398.21,0.1,439.9026,20260105.zip,2026-01-05 01:27:00+00:00
1767576480,4398.21,4400.48,4398.21,4400.48,0.01,44.0048,20260105.zip,2026-01-05 01:28:00+00:00
1767576540,4400.48,4400.48,4397.58,4397.58,1.49,6552.9155,20260105.zip,2026-01-05 01:29:00+00:00
1767576660,4397.58,4397.59,4392.13,4392.13,0.74,3251.921,20260105.zip,2026-01-05 01:31:00+00:00
1767576720,4392.13,4393.28,4392.13,4392.13,0.83,3645.9326,20260105.zip,2026-01-05 01:32:00+00:00
1767576780,4392.13,4397.65,4392.13,4396.39,0.68,2988.9141,20260105.zip,2026-01-05 01:33:00+00:00
1767576840,4396.39,4396.39,4396.24,4396.24,0.01,43.9624,20260105.zip,2026-01-05 01:34:00+00:00
1767576900,4396.24,4398.77,4396.24,4398.77,0.35,1539.5217,20260105.zip,2026-01-05 01:35:00+00:00
1767576960,4398.77,4400.66,4397.32,4398.95,0.22,967.8705,20260105.zip,2026-01-05 01:36:00+00:00
1767577020,4398.95,4411,4398.95,4406.79,7.51,33100.1345,20260105.zip,2026-01-05 01:37:00+00:00
1767577080,4406.79,4406.79,4401.09,4404.76,0.47,2069.7698,20260105.zip,2026-01-05 01:38:00+00:00
1767577200,4404.76,4404.94,4404.76,4404.91,0.21,925.0356,20260105.zip,2026-01-05 01:40:00+00:00
1767577260,4404.91,4404.91,4402.52,4402.52,0.06,264.1513,20260105.zip,2026-01-05 01:41:00+00:00
1767577320,4402.52,4405.57,4402.52,4405.57,0.33,1453.1144,20260105.zip,2026-01-05 01:42:00+00:00
1767577440,4405.57,4405.57,4400.73,4400.73,1.55,6823.8176,20260105.zip,2026-01-05 01:44:00+00:00
1767577500,4400.73,4401.26,4399.24,4399.24,1.16,5104.3897,20260105.zip,2026-01-05 01:45:00+00:00
1767577560,4399.24,4399.24,4399.24,4399.24,0.05,219.962,20260105.zip,2026-01-05 01:46:00+00:00
1767577620,4399.24,4400.05,4398.91,4400.05,0.28,1231.724,20260105.zip,2026-01-05 01:47:00+00:00
1767577680,4400.05,4400.38,4400.05,4400.38,0.11,484.0408,20260105.zip,2026-01-05 01:48:00+00:00
1767577740,4400.38,4411.7,4398.91,4406.02,17.37,76561.2679,20260105.zip,2026-01-05 01:49:00+00:00
1767577800,4406.02,4406.49,4403.13,4403.13,4.45,19602.2623,20260105.zip,2026-01-05 01:50:00+00:00
1767577860,4403.13,4403.13,4398.1,4398.43,0.67,2946.8171,20260105.zip,2026-01-05 01:51:00+00:00
1767577920,4398.43,4398.43,4394.99,4394.99,2,8793.2269,20260105.zip,2026-01-05 01:52:00+00:00
1767577980,4394.99,4397.75,4394.99,4396.82,0.37,1627.0957,20260105.zip,2026-01-05 01:53:00+00:00
1767578040,4396.82,4399.33,4396.82,4399.33,0.01,43.9933,20260105.zip,2026-01-05 01:54:00+00:00
1767578100,4399.33,4401.59,4399.33,4401.59,0.01,44.0159,20260105.zip,2026-01-05 01:55:00+00:00
1767578160,4401.59,4402.65,4401.59,4402.65,0.01,44.0265,20260105.zip,2026-01-05 01:56:00+00:00
1767578220,4402.65,4404.95,4402.65,4404.95,0.65,2862.573,20260105.zip,2026-01-05 01:57:00+00:00
1767578280,4404.95,4405,4404.82,4405,0.25,1101.248,20260105.zip,2026-01-05 01:58:00+00:00
1767578340,4405,4406.77,4404.25,4404.27,0.03,132.1529,20260105.zip,2026-01-05 01:59:00+00:00
1767578400,4404.27,4407.21,4404.27,4407.21,0.12,528.8478,20260105.zip,2026-01-05 02:00:00+00:00
1767578460,4407.21,4407.21,4404.49,4406.88,0.48,2114.9341,20260105.zip,2026-01-05 02:01:00+00:00
1767578520,4406.88,4406.88,4401.36,4401.36,0.09,396.1524,20260105.zip,2026-01-05 02:02:00+00:00
1767578580,4401.36,4401.36,4400.33,4400.33,0.02,88.0161,20260105.zip,2026-01-05 02:03:00+00:00
1767578640,4400.33,4402.94,4400.33,4402.94,0.37,1628.6929,20260105.zip,2026-01-05 02:04:00+00:00
1767578700,4402.94,4402.94,4401.89,4401.89,0.15,660.3079,20260105.zip,2026-01-05 02:05:00+00:00
1767578760,4401.89,4402.32,4401.89,4402.32,0.11,484.2552,20260105.zip,2026-01-05 02:06:00+00:00
1767578820,4402.32,4402.32,4398.24,4399.51,2.76,12147.7321,20260105.zip,2026-01-05 02:07:00+00:00
1767578880,4399.51,4399.51,4393.97,4394.05,1.22,5361.9406,20260105.zip,2026-01-05 02:08:00+00:00
1767578940,4394.05,4394.05,4393.53,4393.65,0.37,1625.6828,20260105.zip,2026-01-05 02:09:00+00:00
1767579000,4393.65,4393.65,4389.34,4389.34,2.65,11633.0009,20260105.zip,2026-01-05 02:10:00+00:00
1767579120,4389.34,4390.47,4389.34,4390.47,0.2,878.0565,20260105.zip,2026-01-05 02:12:00+00:00
1767579180,4390.47,4390.72,4390.47,4390.72,0.1,439.072,20260105.zip,2026-01-05 02:13:00+00:00
1767579240,4390.72,4392.74,4390.72,4392.35,0.25,1098.1651,20260105.zip,2026-01-05 02:14:00+00:00
1767579300,4392.35,4392.35,4389.34,4389.34,1,4389.4432,20260105.zip,2026-01-05 02:15:00+00:00
1767579420,4389.34,4393.92,4389.34,4393.92,0.26,1142.0565,20260105.zip,2026-01-05 02:17:00+00:00
1767579480,4393.92,4395.58,4393.9,4395.58,0.46,2021.2124,20260105.zip,2026-01-05 02:18:00+00:00
1767579540,4395.58,4395.58,4394.66,4394.66,0.06,263.6796,20260105.zip,2026-01-05 02:19:00+00:00
1767579600,4394.66,4395.37,4394.66,4395.37,0.01,43.9537,20260105.zip,2026-01-05 02:20:00+00:00
1767579780,4395.37,4395.37,4389.79,4391.6,0.83,3645.3145,20260105.zip,2026-01-05 02:23:00+00:00
1767579840,4391.6,4391.6,4390.94,4390.94,0.04,175.6376,20260105.zip,2026-01-05 02:24:00+00:00
1767579960,4390.94,4394.24,4390.94,4394.24,0.62,2723.6546,20260105.zip,2026-01-05 02:26:00+00:00
1767580020,4394.24,4396.92,4394.24,4396.92,0.24,1055.2608,20260105.zip,2026-01-05 02:27:00+00:00
1767580080,4396.92,4406.46,4396.92,4405.56,4.49,19762.9107,20260105.zip,2026-01-05 02:28:00+00:00
1767580140,4405.56,4405.56,4402.04,4402.04,0.37,1629.2438,20260105.zip,2026-01-05 02:29:00+00:00
1767580200,4402.04,4408.09,4402.04,4403.63,4.49,19784.0376,20260105.zip,2026-01-05 02:30:00+00:00
1767580260,4403.63,4404.06,4402.97,4404.06,0.17,748.6793,20260105.zip,2026-01-05 02:31:00+00:00
1767580320,4404.06,4404.06,4403.24,4403.24,0.83,3654.6988,20260105.zip,2026-01-05 02:32:00+00:00
1767580380,4403.24,4408.32,4403.24,4404.62,1.87,8240.6072,20260105.zip,2026-01-05 02:33:00+00:00
1767580440,4404.62,4404.62,4404.61,4404.61,0.03,132.1383,20260105.zip,2026-01-05 02:34:00+00:00
1767580500,4404.61,4404.61,4397.29,4399.7,3.59,15800.4486,20260105.zip,2026-01-05 02:35:00+00:00
1767580560,4399.7,4399.7,4397.95,4397.95,0.04,175.918,20260105.zip,2026-01-05 02:36:00+00:00
1767580620,4397.95,4400.58,4397.95,4400.58,0.07,307.9529,20260105.zip,2026-01-05 02:37:00+00:00
1767580680,4400.58,4400.58,4400.51,4400.51,0.11,484.0561,20260105.zip,2026-01-05 02:38:00+00:00
