timestamp_ms,open,high,low,close,base_volume,usdt_volume,quote_volume,datetime_utc,venue,product_type,symbol
1767415500000,90037.5,90080.4,90037.4,90068.5,21.5056,1936785.18959,1936785.18959,2026-01-03 04:45:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767415560000,90068.5,90096.3,90068.5,90096.3,2.5847,232851.99633,232851.99633,2026-01-03 04:46:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767415620000,90096.3,90110.1,90096.3,90099.2,10.2813,926413.43824,926413.43824,2026-01-03 04:47:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767415680000,90099.2,90112.9,90099.1,90112.8,6.2904,566840.55022,566840.55022,2026-01-03 04:48:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767415740000,90112.8,90112.9,90091.0,90105.8,3.2414,292059.71569,292059.71569,2026-01-03 04:49:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767415800000,90105.8,90110.9,90096.2,90110.8,1.3504,121674.74518,121674.74518,2026-01-03 04:50:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767415860000,90110.8,90110.9,90097.6,90109.8,3.1653,285212.31565,285212.31565,2026-01-03 04:51:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767415920000,90109.8,90111.8,90091.3,90091.3,5.5072,496180.25797,496180.25797,2026-01-03 04:52:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767415980000,90091.3,90091.3,90047.7,90068.9,50.4025,4539304.8049,4539304.8049,2026-01-03 04:53:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416040000,90068.9,90135.2,90068.9,90118.1,46.6585,4203783.68488,4203783.68488,2026-01-03 04:54:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416100000,90118.1,90118.1,90099.7,90101.3,3.9086,352190.37073,352190.37073,2026-01-03 04:55:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416160000,90101.3,90101.4,90050.0,90063.3,10.3326,930559.68606,930559.68606,2026-01-03 04:56:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416220000,90063.3,90116.8,90063.3,90116.7,4.4186,398082.6573,398082.6573,2026-01-03 04:57:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416280000,90116.7,90138.2,90111.4,90128.9,3.3484,301773.04063,301773.04063,2026-01-03 04:58:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416340000,90128.9,90128.9,90121.4,90122.0,11.9986,1081333.52545,1081333.52545,2026-01-03 04:59:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416400000,90122.0,90146.6,90122.0,90141.0,11.4198,1029362.88301,1029362.88301,2026-01-03 05:00:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416460000,90141.0,90143.9,90141.0,90143.8,6.4467,581118.74452,581118.74452,2026-01-03 05:01:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416520000,90143.8,90163.2,90143.8,90149.5,5.2326,471745.46133,471745.46133,2026-01-03 05:02:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416580000,90149.5,90149.5,90149.4,90149.5,2.5872,233234.70142,233234.70142,2026-01-03 05:03:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416640000,90149.5,90162.4,90149.4,90162.4,2.4077,217074.8319,217074.8319,2026-01-03 05:04:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416700000,90162.4,90162.4,90146.5,90147.9,2.223,200401.37261,200401.37261,2026-01-03 05:05:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416760000,90147.9,90147.9,90095.6,90095.6,10.8749,980061.61082,980061.61082,2026-01-03 05:06:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416820000,90095.6,90127.0,90095.6,90127.0,1.922,173186.73073,173186.73073,2026-01-03 05:07:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416880000,90127.0,90134.4,90127.0,90131.1,0.4827,43505.78025,43505.78025,2026-01-03 05:08:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767416940000,90131.1,90131.1,90122.0,90123.1,4.7531,428396.85455,428396.85455,2026-01-03 05:09:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417000000,90123.1,90123.1,90112.6,90112.6,3.0672,276399.54301,276399.54301,2026-01-03 05:10:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417060000,90112.6,90112.7,90100.6,90100.6,2.9546,266229.37104,266229.37104,2026-01-03 05:11:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417120000,90100.6,90100.7,90096.0,90096.0,2.723,245333.8256,245333.8256,2026-01-03 05:12:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417180000,90096.0,90096.1,90084.4,90084.4,3.944,355322.91779,355322.91779,2026-01-03 05:13:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417240000,90084.4,90089.5,90000.6,90011.5,161.6128,14550577.83332,14550577.83332,2026-01-03 05:14:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417300000,90011.5,90051.5,90005.6,90005.7,12.2637,1104004.00083,1104004.00083,2026-01-03 05:15:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417360000,90005.7,90038.7,90005.6,90038.6,3.7591,338379.32036,338379.32036,2026-01-03 05:16:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417420000,90038.6,90038.7,90007.7,90011.4,6.8254,614444.98769,614444.98769,2026-01-03 05:17:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417480000,90011.4,90032.7,90011.4,90021.9,5.6789,511220.63897,511220.63897,2026-01-03 05:18:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417540000,90021.9,90022.0,90016.2,90016.3,1.7868,160850.33606,160850.33606,2026-01-03 05:19:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417600000,90016.3,90016.3,89990.3,89990.3,20.3401,1830535.4867,1830535.4867,2026-01-03 05:20:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417660000,89990.3,89995.2,89990.1,89995.2,19.8874,1789679.01332,1789679.01332,2026-01-03 05:21:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417720000,89995.2,89995.2,89995.1,89995.2,1.9419,174761.52694,174761.52694,2026-01-03 05:22:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417780000,89995.2,89995.2,89978.6,89983.9,9.0568,814972.46079,814972.46079,2026-01-03 05:23:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417840000,89983.9,89984.0,89983.9,89984.0,4.2191,379651.21333,379651.21333,2026-01-03 05:24:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417900000,89984.0,89998.9,89983.9,89998.9,9.3673,843021.36587,843021.36587,2026-01-03 05:25:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767417960000,89998.9,90005.9,89998.8,90005.8,1.3724,123516.73237,123516.73237,2026-01-03 05:26:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418020000,90005.8,90005.9,89992.8,89992.8,11.395,1025515.88185,1025515.88185,2026-01-03 05:27:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418080000,89992.8,89992.9,89971.6,89974.7,19.0064,1710188.19515,1710188.19515,2026-01-03 05:28:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418140000,89974.7,89981.6,89974.7,89978.0,3.1613,284444.95739,284444.95739,2026-01-03 05:29:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418200000,89978.0,89978.0,89972.4,89972.4,2.8981,260752.19635,260752.19635,2026-01-03 05:30:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418260000,89972.4,89972.4,89953.5,89968.1,20.6813,1860570.2447,1860570.2447,2026-01-03 05:31:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418320000,89968.1,89993.6,89968.0,89980.9,17.2418,1551561.04522,1551561.04522,2026-01-03 05:32:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418380000,89980.9,90018.2,89980.8,90018.2,9.024,812092.30386,812092.30386,2026-01-03 05:33:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418440000,90018.2,90018.2,89954.5,89957.7,15.2099,1368261.43456,1368261.43456,2026-01-03 05:34:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418500000,89957.7,89957.7,89930.0,89942.1,10.4574,940536.82681,940536.82681,2026-01-03 05:35:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418560000,89942.1,89942.1,89920.0,89928.5,4.4869,403493.38372,403493.38372,2026-01-03 05:36:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418620000,89928.5,89928.6,89909.9,89915.7,6.6528,598194.67692,598194.67692,2026-01-03 05:37:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418680000,89915.7,89927.8,89915.6,89915.7,1.945,174890.77396,174890.77396,2026-01-03 05:38:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418740000,89915.7,89915.7,89896.4,89896.4,26.0616,2343113.71214,2343113.71214,2026-01-03 05:39:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418800000,89896.4,89896.5,89885.0,89893.5,7.089,637247.82131,637247.82131,2026-01-03 05:40:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418860000,89893.5,89893.6,89885.0,89890.3,10.9016,979919.42354,979919.42354,2026-01-03 05:41:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418920000,89890.3,89943.5,89890.3,89933.2,8.9278,802794.1172,802794.1172,2026-01-03 05:42:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767418980000,89933.2,89933.3,89914.5,89914.6,6.1112,549488.79164,549488.79164,2026-01-03 05:43:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419040000,89914.6,89924.2,89907.4,89915.1,5.6774,510492.66188,510492.66188,2026-01-03 05:44:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419100000,89915.1,89922.7,89912.4,89912.4,9.2259,829528.53221,829528.53221,2026-01-03 05:45:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419160000,89912.4,89915.2,89883.5,89883.5,7.2129,648467.64087,648467.64087,2026-01-03 05:46:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419220000,89883.5,89914.4,89883.5,89914.4,5.7801,519614.28328,519614.28328,2026-01-03 05:47:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419280000,89914.4,89941.8,89914.3,89938.0,17.6197,1584496.32273,1584496.32273,2026-01-03 05:48:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419340000,89938.0,89968.3,89938.0,89950.2,18.0266,1621600.60685,1621600.60685,2026-01-03 05:49:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419400000,89950.2,89956.0,89950.2,89951.9,1.408,126651.00855,126651.00855,2026-01-03 05:50:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419460000,89951.9,89961.1,89951.9,89961.1,4.1743,375519.84215,375519.84215,2026-01-03 05:51:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419520000,89961.1,89980.4,89961.1,89980.4,14.1434,1272566.89214,1272566.89214,2026-01-03 05:52:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419580000,89980.4,89980.4,89980.3,89980.4,4.1514,373544.49334,373544.49334,2026-01-03 05:53:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419640000,89980.4,89980.4,89980.3,89980.4,0.9931,89359.52406,89359.52406,2026-01-03 05:54:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419700000,89980.4,89980.4,89950.4,89956.9,15.9598,1435719.65228,1435719.65228,2026-01-03 05:55:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419760000,89956.9,89969.1,89956.8,89969.1,2.6164,235367.80533,235367.80533,2026-01-03 05:56:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419820000,89969.1,90000.0,89969.1,89997.2,18.5152,1666150.99188,1666150.99188,2026-01-03 05:57:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419880000,89997.2,89997.3,89996.9,89996.9,16.0291,1442572.76045,1442572.76045,2026-01-03 05:58:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767419940000,89996.9,89997.0,89996.9,89997.0,2.4587,221275.61295,221275.61295,2026-01-03 05:59:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420000000,89997.0,89997.0,89996.9,89997.0,2.8049,252432.53302,252432.53302,2026-01-03 06:00:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420060000,89997.0,90020.4,89991.7,90020.4,27.3284,2459687.19963,2459687.19963,2026-01-03 06:01:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420120000,90020.4,90034.5,90020.3,90034.5,6.3961,575847.19869,575847.19869,2026-01-03 06:02:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420180000,90034.5,90034.5,90020.0,90023.0,8.3781,754264.9377,754264.9377,2026-01-03 06:03:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420240000,90023.0,90023.1,90020.1,90020.1,1.4109,127010.11865,127010.11865,2026-01-03 06:04:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420300000,90020.1,90029.7,90018.6,90029.7,2.4688,222238.88463,222238.88463,2026-01-03 06:05:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420360000,90029.7,90057.9,90029.7,90057.9,7.013,631531.34208,631531.34208,2026-01-03 06:06:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420420000,90057.9,90068.6,90056.4,90056.4,6.2577,563558.28447,563558.28447,2026-01-03 06:07:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420480000,90056.4,90068.8,90056.4,90068.8,7.297,657192.16,657192.16,2026-01-03 06:08:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420540000,90068.8,90078.9,90068.8,90070.9,3.7496,337733.92277,337733.92277,2026-01-03 06:09:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420600000,90070.9,90095.6,90070.8,90095.6,9.6076,865467.60622,865467.60622,2026-01-03 06:10:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420660000,90095.6,90095.6,90081.9,90083.4,3.7516,337959.20771,337959.20771,2026-01-03 06:11:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420720000,90083.4,90083.4,90083.3,90083.4,1.1541,103965.2028,103965.2028,2026-01-03 06:12:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420780000,90083.4,90083.4,90073.3,90073.4,2.838,255628.73622,255628.73622,2026-01-03 06:13:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420840000,90073.4,90073.4,90040.8,90040.9,3.2674,294270.33923,294270.33923,2026-01-03 06:14:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420900000,90040.9,90051.8,90040.8,90051.7,3.8169,343707.58095,343707.58095,2026-01-03 06:15:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767420960000,90051.7,90062.1,90017.2,90029.9,11.916,1072753.17781,1072753.17781,2026-01-03 06:16:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421020000,90029.9,90038.0,90020.3,90036.6,1.9305,173814.39459,173814.39459,2026-01-03 06:17:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421080000,90036.6,90036.6,90031.1,90031.1,1.9661,177020.57749,177020.57749,2026-01-03 06:18:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421140000,90031.1,90031.1,90004.6,90019.1,3.9528,355829.05763,355829.05763,2026-01-03 06:19:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421200000,90019.1,90024.0,90019.1,90023.9,1.3597,122399.85145,122399.85145,2026-01-03 06:20:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421260000,90023.9,90024.0,90004.4,90004.4,1.9535,175845.50863,175845.50863,2026-01-03 06:21:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421320000,90004.4,90004.5,89995.5,89995.6,3.6144,325300.09713,325300.09713,2026-01-03 06:22:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421380000,89995.6,90007.3,89995.6,90007.3,1.4598,131381.93821,131381.93821,2026-01-03 06:23:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421440000,90007.3,90009.2,90007.2,90009.1,2.6784,241079.88145,241079.88145,2026-01-03 06:24:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421500000,90009.1,90009.1,89977.8,89977.8,13.0139,1171165.45065,1171165.45065,2026-01-03 06:25:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421560000,89977.8,89977.9,89939.5,89939.6,5.3036,477095.24331,477095.24331,2026-01-03 06:26:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421620000,89939.6,89961.0,89936.4,89960.9,6.3164,568152.96371,568152.96371,2026-01-03 06:27:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421680000,89960.9,89961.0,89931.2,89938.4,4.5645,410514.60111,410514.60111,2026-01-03 06:28:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421740000,89938.4,89947.1,89931.2,89947.1,1.9846,178496.6721,178496.6721,2026-01-03 06:29:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421800000,89947.1,89947.1,89924.8,89924.8,3.1536,283617.1285,283617.1285,2026-01-03 06:30:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421860000,89924.8,89931.4,89902.0,89913.0,11.5043,1034492.65814,1034492.65814,2026-01-03 06:31:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421920000,89913.0,89952.7,89909.0,89952.7,8.4031,755626.20577,755626.20577,2026-01-03 06:32:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767421980000,89952.7,89993.1,89952.7,89993.1,14.3867,1294290.30576,1294290.30576,2026-01-03 06:33:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422040000,89993.1,90000.0,89993.0,90000.0,7.0071,630611.32957,630611.32957,2026-01-03 06:34:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422100000,90000.0,90009.5,89999.9,90007.4,6.2575,563212.13602,563212.13602,2026-01-03 06:35:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422160000,90007.4,90007.4,89969.9,89969.9,13.1388,1182180.28797,1182180.28797,2026-01-03 06:36:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422220000,89969.9,89969.9,89952.6,89952.7,5.8182,523367.57637,523367.57637,2026-01-03 06:37:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422280000,89952.7,89953.5,89952.6,89953.4,1.569,141136.62639,141136.62639,2026-01-03 06:38:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422340000,89953.4,89953.5,89911.0,89916.7,5.725,514822.42257,514822.42257,2026-01-03 06:39:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422400000,89916.7,89932.0,89916.7,89932.0,11.5105,1035104.24399,1035104.24399,2026-01-03 06:40:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422460000,89932.0,89932.0,89890.0,89890.1,8.162,733825.79645,733825.79645,2026-01-03 06:41:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422520000,89890.1,89903.1,89890.0,89903.1,9.9087,890792.69285,890792.69285,2026-01-03 06:42:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422580000,89903.1,89917.8,89903.0,89912.6,4.0898,367724.70984,367724.70984,2026-01-03 06:43:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422640000,89912.6,89912.7,89844.9,89844.9,29.2488,2628447.4464,2628447.4464,2026-01-03 06:44:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422700000,89844.9,89873.6,89844.9,89873.5,12.5708,1129614.95216,1129614.95216,2026-01-03 06:45:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422760000,89873.5,89873.6,89851.4,89851.6,16.859,1514854.81935,1514854.81935,2026-01-03 06:46:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422820000,89851.6,89864.2,89835.0,89835.0,8.6063,773277.76656,773277.76656,2026-01-03 06:47:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422880000,89835.0,89835.1,89809.6,89809.6,23.7346,2131975.94616,2131975.94616,2026-01-03 06:48:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767422940000,89809.6,89826.8,89809.6,89815.4,17.8845,1606313.67582,1606313.67582,2026-01-03 06:49:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423000000,89815.4,89815.4,89815.3,89815.4,6.2042,557232.29378,557232.29378,2026-01-03 06:50:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423060000,89815.4,89839.5,89810.4,89839.4,13.4075,1204397.01295,1204397.01295,2026-01-03 06:51:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423120000,89839.4,89839.5,89816.4,89816.4,9.5418,857109.34095,857109.34095,2026-01-03 06:52:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423180000,89816.4,89823.0,89816.4,89822.9,4.7732,428730.99008,428730.99008,2026-01-03 06:53:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423240000,89822.9,89823.0,89821.1,89821.1,3.8612,346823.20704,346823.20704,2026-01-03 06:54:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423300000,89821.1,89821.2,89819.7,89819.7,1.1714,105215.22288,105215.22288,2026-01-03 06:55:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423360000,89819.7,89830.0,89819.7,89829.9,7.1624,643340.59663,643340.59663,2026-01-03 06:56:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423420000,89829.9,89849.1,89829.9,89849.0,9.0271,811017.04044,811017.04044,2026-01-03 06:57:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423480000,89849.0,89869.2,89847.0,89847.0,12.6826,1139607.66128,1139607.66128,2026-01-03 06:58:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423540000,89847.0,89847.1,89833.1,89833.1,1.5217,136716.63209,136716.63209,2026-01-03 06:59:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423600000,89833.1,89839.0,89832.0,89838.9,25.1586,2260051.29314,2260051.29314,2026-01-03 07:00:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423660000,89838.9,89880.0,89838.9,89879.9,10.5667,949530.16705,949530.16705,2026-01-03 07:01:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423720000,89879.9,89920.0,89879.9,89920.0,17.9454,1613299.95301,1613299.95301,2026-01-03 07:02:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423780000,89920.0,89920.0,89882.5,89882.6,5.7452,516459.53462,516459.53462,2026-01-03 07:03:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423840000,89882.6,89882.6,89875.9,89875.9,6.7883,610123.9749,610123.9749,2026-01-03 07:04:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423900000,89875.9,89882.0,89843.9,89849.5,3.5665,320513.32054,320513.32054,2026-01-03 07:05:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767423960000,89849.5,89878.8,89849.5,89872.0,4.0223,361463.82464,361463.82464,2026-01-03 07:06:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424020000,89872.0,89872.1,89869.7,89869.7,1.7533,157572.51618,157572.51618,2026-01-03 07:07:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424080000,89869.7,89896.4,89869.6,89885.0,7.1559,643178.27398,643178.27398,2026-01-03 07:08:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424140000,89885.0,89898.1,89885.0,89898.1,2.3492,211170.37678,211170.37678,2026-01-03 07:09:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424200000,89898.1,89900.0,89889.0,89889.0,5.0494,453937.59024,453937.59024,2026-01-03 07:10:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424260000,89889.0,89889.0,89844.1,89849.2,15.4474,1388290.70648,1388290.70648,2026-01-03 07:11:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424320000,89849.2,89849.2,89766.0,89766.2,88.2051,7921857.76586,7921857.76586,2026-01-03 07:12:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424380000,89766.2,89766.2,89737.3,89745.1,42.711,3833427.64711,3833427.64711,2026-01-03 07:13:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424440000,89745.1,89745.1,89719.5,89730.9,35.2532,3163424.90114,3163424.90114,2026-01-03 07:14:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424500000,89730.9,89731.2,89725.3,89731.1,8.5627,768304.59024,768304.59024,2026-01-03 07:15:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424560000,89731.1,89731.2,89694.3,89702.6,68.9693,6187144.32993,6187144.32993,2026-01-03 07:16:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424620000,89702.6,89702.6,89667.2,89667.4,32.5575,2919578.31013,2919578.31013,2026-01-03 07:17:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424680000,89667.4,89676.0,89630.1,89661.3,53.8465,4827246.93156,4827246.93156,2026-01-03 07:18:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424740000,89661.3,89668.2,89640.0,89648.1,43.3702,3888255.01072,3888255.01072,2026-01-03 07:19:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424800000,89648.1,89648.1,89560.0,89572.8,84.0615,7531659.5999,7531659.5999,2026-01-03 07:20:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424860000,89572.8,89572.8,89501.2,89537.8,127.5364,11418931.10665,11418931.10665,2026-01-03 07:21:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424920000,89537.8,89537.8,89420.8,89449.5,126.3787,11306879.5332,11306879.5332,2026-01-03 07:22:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767424980000,89449.5,89558.0,89431.1,89468.4,114.6178,10257596.2822,10257596.2822,2026-01-03 07:23:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767425040000,89468.4,89588.7,89468.3,89541.4,124.9612,11187221.19565,11187221.19565,2026-01-03 07:24:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767425100000,89541.4,89541.4,89499.0,89534.0,26.3734,2361118.38536,2361118.38536,2026-01-03 07:25:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767425160000,89534.0,89534.1,89505.2,89505.2,28.2312,2527324.4206,2527324.4206,2026-01-03 07:26:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767425220000,89505.2,89505.3,89377.6,89409.9,160.7506,14377925.81317,14377925.81317,2026-01-03 07:27:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767425280000,89409.9,89424.3,89365.7,89365.7,58.41,5221626.58152,5221626.58152,2026-01-03 07:28:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767425340000,89365.7,89410.0,89365.7,89373.0,37.1065,3316860.65479,3316860.65479,2026-01-03 07:29:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767425400000,89373.0,89424.2,89268.1,89420.3,167.564,14968125.43044,14968125.43044,2026-01-03 07:30:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767425460000,89420.3,89463.8,89408.6,89459.6,55.8035,4991503.75897,4991503.75897,2026-01-03 07:31:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767425520000,89459.6,89485.3,89412.8,89457.1,246.5028,22051592.21235,22051592.21235,2026-01-03 07:32:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767425580000,89457.1,89457.1,89391.8,89429.3,80.7744,7221852.01632,7221852.01632,2026-01-03 07:33:00+00:00,futures,USDT-FUTURES,BTCUSDT
1767425640000,89429.3,89429.4,89388.0,89388.0,21.2669,1901395.47392,1901395.47392,2026-01-03 07:34:00+00:00,futures,USDT-FUTURES,BTCUSDT
