venue,product_type,symbol,hour_utc,bars,close,total_usdt_volume,total_base_volume,total_quote_volume
futures,USDT-FUTURES,XAGUSDT,2026-02-28 05:00:00+00:00,59,93.86,243609.44700000001,2595.44,243609.44700000001
futures,USDT-FUTURES,XAGUSDT,2026-02-28 06:00:00+00:00,60,95.35,14784275.3966,155084.07,14784275.3966
futures,USDT-FUTURES,XAGUSDT,2026-02-28 07:00:00+00:00,60,94.36,9033079.1498,95281.20999999999,9033079.1498
futures,USDT-FUTURES,XAGUSDT,2026-02-28 08:00:00+00:00,60,95.06,6794703.9571,71554.66,6794703.9571
futures,USDT-FUTURES,XAGUSDT,2026-02-28 09:00:00+00:00,59,95.08,7804162.254,82186.9,7804162.254
futures,USDT-FUTURES,XAGUSDT,2026-02-28 10:00:00+00:00,60,94.39,8818208.0206,92869.81999999999,8818208.0206
futures,USDT-FUTURES,XAGUSDT,2026-02-28 11:00:00+00:00,60,93.72,8347086.0829,88792.22,8347086.0829
futures,USDT-FUTURES,XAGUSDT,2026-02-28 12:00:00+00:00,59,94.21,8211601.3538999995,87057.63,8211601.3538999995
futures,USDT-FUTURES,XAGUSDT,2026-02-28 13:00:00+00:00,60,93.99,4913173.9713,52103.36,4913173.9713
futures,USDT-FUTURES,XAGUSDT,2026-02-28 14:00:00+00:00,60,94.0,2435939.0591,25900.899999999998,2435939.0591
futures,USDT-FUTURES,XAGUSDT,2026-02-28 15:00:00+00:00,59,94.13,2438228.0117,25931.989999999998,2438228.0117
futures,USDT-FUTURES,XAGUSDT,2026-02-28 16:00:00+00:00,60,94.54,2828170.8667,29958.46,2828170.8667
futures,USDT-FUTURES,XAGUSDT,2026-02-28 17:00:00+00:00,60,94.22,1423655.3833,15093.06,1423655.3833
futures,USDT-FUTURES,XAGUSDT,2026-02-28 18:00:00+00:00,60,93.95,962610.7339999999,10232.369999999999,962610.7339999999
futures,USDT-FUTURES,XAGUSDT,2026-02-28 19:00:00+00:00,59,93.87,2167988.9152,23088.96,2167988.9152
futures,USDT-FUTURES,XAGUSDT,2026-02-28 20:00:00+00:00,60,93.81,2311790.8559,24634.03,2311790.8559
futures,USDT-FUTURES,XAGUSDT,2026-02-28 21:00:00+00:00,60,94.09,669566.0603,7125.1,669566.0603
futures,USDT-FUTURES,XAGUSDT,2026-02-28 22:00:00+00:00,59,94.07,769865.8019,8187.24,769865.8019
futures,USDT-FUTURES,XAGUSDT,2026-02-28 23:00:00+00:00,60,94.2,1680326.8467,17832.43,1680326.8467
futures,USDT-FUTURES,XAGUSDT,2026-03-01 00:00:00+00:00,60,94.35,1106611.5461,11726.85,1106611.5461
futures,USDT-FUTURES,XAGUSDT,2026-03-01 01:00:00+00:00,59,93.8,1887080.9844,20071.9,1887080.9844
futures,USDT-FUTURES,XAGUSDT,2026-03-01 02:00:00+00:00,60,93.76,2173292.8718,23173.829999999998,2173292.8718
futures,USDT-FUTURES,XAGUSDT,2026-03-01 03:00:00+00:00,60,93.87,2695001.0684,28766.04,2695001.0684
futures,USDT-FUTURES,XAGUSDT,2026-03-01 04:00:00+00:00,60,94.06,1367660.8601,14539.78,1367660.8601
futures,USDT-FUTURES,XAGUSDT,2026-03-01 05:00:00+00:00,59,93.92,677380.272,7208.46,677380.272
futures,USDT-FUTURES,XAGUSDT,2026-03-01 06:00:00+00:00,60,93.88,550483.2767,5860.74,550483.2767
futures,USDT-FUTURES,XAGUSDT,2026-03-01 07:00:00+00:00,60,93.92,645633.8987,6873.02,645633.8987
futures,USDT-FUTURES,XAGUSDT,2026-03-01 08:00:00+00:00,59,94.03,750124.7821,7975.89,750124.7821
futures,USDT-FUTURES,XAGUSDT,2026-03-01 09:00:00+00:00,60,94.47,3271071.8859,34630.56,3271071.8859
futures,USDT-FUTURES,XAGUSDT,2026-03-01 10:00:00+00:00,60,94.19,2406520.5279,25530.27,2406520.5279
futures,USDT-FUTURES,XAGUSDT,2026-03-01 11:00:00+00:00,59,94.17,1798186.6003,19113.6,1798186.6003
futures,USDT-FUTURES,XAGUSDT,2026-03-01 12:00:00+00:00,60,94.47,2470255.1699,26177.99,2470255.1699
futures,USDT-FUTURES,XAGUSDT,2026-03-01 13:00:00+00:00,60,94.55,2401926.2295,25375.42,2401926.2295
futures,USDT-FUTURES,XAGUSDT,2026-03-01 14:00:00+00:00,60,94.63,2220439.6158,23484.07,2220439.6158
futures,USDT-FUTURES,XAGUSDT,2026-03-01 15:00:00+00:00,59,94.45,1630784.2348,17266.53,1630784.2348
futures,USDT-FUTURES,XAGUSDT,2026-03-01 16:00:00+00:00,60,94.97,6330340.7445,66604.37,6330340.7445
futures,USDT-FUTURES,XAGUSDT,2026-03-01 17:00:00+00:00,60,95.13,1523278.4402,15996.98,1523278.4402
futures,USDT-FUTURES,XAGUSDT,2026-03-01 18:00:00+00:00,59,95.25,1377908.5131,14483.92,1377908.5131
futures,USDT-FUTURES,XAGUSDT,2026-03-01 19:00:00+00:00,60,95.44,3137640.599,33007.1,3137640.599
futures,USDT-FUTURES,XAGUSDT,2026-03-01 20:00:00+00:00,60,97.38,11261611.5271,116641.78,11261611.5271
futures,USDT-FUTURES,XAGUSDT,2026-03-01 21:00:00+00:00,60,97.56,7791283.284,79778.35,7791283.284
futures,USDT-FUTURES,XAGUSDT,2026-03-01 22:00:00+00:00,59,97.36,9442379.077,97161.57,9442379.077
futures,USDT-FUTURES,XAGUSDT,2026-03-01 23:00:00+00:00,60,95.11,29999209.089,315402.86,29999209.089
futures,USDT-FUTURES,XAGUSDT,2026-03-02 00:00:00+00:00,60,94.2,16317115.7609,171688.19,16317115.7609
futures,USDT-FUTURES,XAGUSDT,2026-03-02 01:00:00+00:00,59,92.27,36843832.7798,395277.05,36843832.7798
futures,USDT-FUTURES,XAGUSDT,2026-03-02 02:00:00+00:00,60,94.04,14063458.7455,150550.6,14063458.7455
futures,USDT-FUTURES,XAGUSDT,2026-03-02 03:00:00+00:00,60,94.44,6934507.2941,73523.39,6934507.2941
futures,USDT-FUTURES,XAGUSDT,2026-03-02 04:00:00+00:00,59,93.86,6578397.9635,70008.15,6578397.9635
futures,USDT-FUTURES,XAGUSDT,2026-03-02 05:00:00+00:00,60,94.13,5502030.5478,58550.39,5502030.5478
futures,USDT-FUTURES,XAGUSDT,2026-03-02 06:00:00+00:00,60,95.01,11722148.9095,123433.92,11722148.9095
futures,USDT-FUTURES,XAGUSDT,2026-03-02 07:00:00+00:00,60,96.11,9132605.9812,95459.82,9132605.9812
futures,USDT-FUTURES,XAGUSDT,2026-03-02 08:00:00+00:00,59,95.46,7522692.5735,78654.06,7522692.5735
futures,USDT-FUTURES,XAGUSDT,2026-03-02 09:00:00+00:00,60,95.37,5374716.0291,56378.0,5374716.0291
futures,USDT-FUTURES,XAGUSDT,2026-03-02 10:00:00+00:00,60,95.27,6367656.5931,66752.39,6367656.5931
futures,USDT-FUTURES,XAGUSDT,2026-03-02 11:00:00+00:00,59,94.67,7794290.624,82159.06,7794290.624
futures,USDT-FUTURES,XAGUSDT,2026-03-02 12:00:00+00:00,60,95.13,6901659.8835,72651.56,6901659.8835
futures,USDT-FUTURES,XAGUSDT,2026-03-02 13:00:00+00:00,60,93.95,12826389.889899999,136198.05,12826389.889899999
futures,USDT-FUTURES,XAGUSDT,2026-03-02 14:00:00+00:00,59,89.92,49636758.401,548417.44,49636758.401
futures,USDT-FUTURES,XAGUSDT,2026-03-02 15:00:00+00:00,60,88.67,17723842.5751,197022.75,17723842.5751
futures,USDT-FUTURES,XAGUSDT,2026-03-02 16:00:00+00:00,60,87.05,26094498.8647,298266.51,26094498.8647
futures,USDT-FUTURES,XAGUSDT,2026-03-02 17:00:00+00:00,60,87.89,9019789.9791,103018.51,9019789.9791
futures,USDT-FUTURES,XAGUSDT,2026-03-02 18:00:00+00:00,59,88.8,5924209.5662,67095.1,5924209.5662
futures,USDT-FUTURES,XAGUSDT,2026-03-02 19:00:00+00:00,60,89.32,4285441.0469,48034.11,4285441.0469
futures,USDT-FUTURES,XAGUSDT,2026-03-02 20:00:00+00:00,60,89.97,10566690.2409,117505.37,10566690.2409
futures,USDT-FUTURES,XAGUSDT,2026-03-02 21:00:00+00:00,59,89.29,3001775.1456,33462.92,3001775.1456
futures,USDT-FUTURES,XAGUSDT,2026-03-02 22:00:00+00:00,60,89.61,1489848.0425,16642.2,1489848.0425
futures,USDT-FUTURES,XAGUSDT,2026-03-02 23:00:00+00:00,60,90.02,3944530.0946,43923.34,3944530.0946
futures,USDT-FUTURES,XAGUSDT,2026-03-03 00:00:00+00:00,59,90.58,4606278.4224,50798.93,4606278.4224
futures,USDT-FUTURES,XAGUSDT,2026-03-03 01:00:00+00:00,60,88.68,9713215.8845,108020.33,9713215.8845
futures,USDT-FUTURES,XAGUSDT,2026-03-03 02:00:00+00:00,60,90.07,6270482.4128,70260.27,6270482.4128
futures,USDT-FUTURES,XAGUSDT,2026-03-03 03:00:00+00:00,60,90.16,3025359.2084,33588.37,3025359.2084
futures,USDT-FUTURES,XAGUSDT,2026-03-03 04:00:00+00:00,59,89.66,3121300.6051,34724.45,3121300.6051
futures,USDT-FUTURES,XAGUSDT,2026-03-03 05:00:00+00:00,60,86.94,12337588.3604,140163.96,12337588.3604
futures,USDT-FUTURES,XAGUSDT,2026-03-03 06:00:00+00:00,60,85.23,31830814.3696,373344.52,31830814.3696
futures,USDT-FUTURES,XAGUSDT,2026-03-03 07:00:00+00:00,30,86.27,7871754.7285,91646.3,7871754.7285
futures,USDT-FUTURES,XAUUSDT,2026-02-25 07:00:00+00:00,30,5186.11,1586590.8359,305.82,1586590.8359
futures,USDT-FUTURES,XAUUSDT,2026-02-25 08:00:00+00:00,60,5189.02,4203214.8705,809.33,4203214.8705
futures,USDT-FUTURES,XAUUSDT,2026-02-25 09:00:00+00:00,60,5195.66,6014063.7957,1158.87,6014063.7957
futures,USDT-FUTURES,XAUUSDT,2026-02-25 10:00:00+00:00,59,5178.07,5339362.932399999,1030.64,5339362.932399999
futures,USDT-FUTURES,XAUUSDT,2026-02-25 11:00:00+00:00,60,5185.0,9178147.1533,1775.14,9178147.1533
futures,USDT-FUTURES,XAUUSDT,2026-02-25 12:00:00+00:00,60,5186.0,4317952.0686,832.64,4317952.0686
futures,USDT-FUTURES,XAUUSDT,2026-02-25 13:00:00+00:00,60,5187.95,4173973.1279,804.05,4173973.1279
futures,USDT-FUTURES,XAUUSDT,2026-02-25 14:00:00+00:00,59,5191.82,10111222.6275,1951.47,10111222.6275
futures,USDT-FUTURES,XAUUSDT,2026-02-25 15:00:00+00:00,60,5195.3,10386962.547,2001.3899999999999,10386962.547
futures,USDT-FUTURES,XAUUSDT,2026-02-25 16:00:00+00:00,60,5212.03,5675919.1871,1091.18,5675919.1871
futures,USDT-FUTURES,XAUUSDT,2026-02-25 17:00:00+00:00,59,5205.5,4332579.9143,831.61,4332579.9143
futures,USDT-FUTURES,XAUUSDT,2026-02-25 18:00:00+00:00,60,5200.19,2610454.5102,501.63,2610454.5102
futures,USDT-FUTURES,XAUUSDT,2026-02-25 19:00:00+00:00,60,5204.98,3364388.7136,646.99,3364388.7136
futures,USDT-FUTURES,XAUUSDT,2026-02-25 20:00:00+00:00,59,5152.75,10625601.0818,2053.68,10625601.0818
futures,USDT-FUTURES,XAUUSDT,2026-02-25 21:00:00+00:00,60,5165.8,7889329.9377,1527.6,7889329.9377
futures,USDT-FUTURES,XAUUSDT,2026-02-25 22:00:00+00:00,60,5164.76,1724881.2612,334.19,1724881.2612
futures,USDT-FUTURES,XAUUSDT,2026-02-25 23:00:00+00:00,60,5163.19,6848882.2506,1324.75,6848882.2506
futures,USDT-FUTURES,XAUUSDT,2026-02-26 00:00:00+00:00,59,5186.0,7098048.6805,1371.76,7098048.6805
futures,USDT-FUTURES,XAUUSDT,2026-02-26 01:00:00+00:00,60,5188.39,5613291.7595,1082.17,5613291.7595
futures,USDT-FUTURES,XAUUSDT,2026-02-26 02:00:00+00:00,60,5180.61,3519155.6182,679.13,3519155.6182
futures,USDT-FUTURES,XAUUSDT,2026-02-26 03:00:00+00:00,59,5188.79,2552481.2928,492.26,2552481.2928
futures,USDT-FUTURES,XAUUSDT,2026-02-26 04:00:00+00:00,60,5190.2,1924884.9882999999,370.75,1924884.9882999999
futures,USDT-FUTURES,XAUUSDT,2026-02-26 05:00:00+00:00,60,5194.85,3381891.7039,650.9399999999999,3381891.7039
futures,USDT-FUTURES,XAUUSDT,2026-02-26 06:00:00+00:00,59,5190.8,2939087.551,565.9,2939087.551
futures,USDT-FUTURES,XAUUSDT,2026-02-26 07:00:00+00:00,60,5186.6,6098493.0566,1176.6,6098493.0566
futures,USDT-FUTURES,XAUUSDT,2026-02-26 08:00:00+00:00,60,5178.71,7193125.8431,1388.85,7193125.8431
futures,USDT-FUTURES,XAUUSDT,2026-02-26 09:00:00+00:00,60,5185.72,3004197.6143,579.91,3004197.6143
futures,USDT-FUTURES,XAUUSDT,2026-02-26 10:00:00+00:00,59,5170.48,3001442.0702,579.9,3001442.0702
futures,USDT-FUTURES,XAUUSDT,2026-02-26 11:00:00+00:00,60,5163.12,3277223.1266,634.0,3277223.1266
futures,USDT-FUTURES,XAUUSDT,2026-02-26 12:00:00+00:00,60,5182.58,5647065.9178,1091.56,5647065.9178
futures,USDT-FUTURES,XAUUSDT,2026-02-26 13:00:00+00:00,59,5166.24,4121670.8289,796.8,4121670.8289
futures,USDT-FUTURES,XAUUSDT,2026-02-26 14:00:00+00:00,60,5164.39,11121555.868999999,2154.81,11121555.868999999
futures,USDT-FUTURES,XAUUSDT,2026-02-26 15:00:00+00:00,60,5184.03,14418960.8437,2792.91,14418960.8437
futures,USDT-FUTURES,XAUUSDT,2026-02-26 16:00:00+00:00,59,5179.16,4054171.2198,782.78,4054171.2198
futures,USDT-FUTURES,XAUUSDT,2026-02-26 17:00:00+00:00,60,5167.7,4655225.6737,899.78,4655225.6737
futures,USDT-FUTURES,XAUUSDT,2026-02-26 18:00:00+00:00,60,5178.89,4431830.9348,856.72,4431830.9348
futures,USDT-FUTURES,XAUUSDT,2026-02-26 19:00:00+00:00,60,5185.39,2242231.9264,432.42,2242231.9264
futures,USDT-FUTURES,XAUUSDT,2026-02-26 20:00:00+00:00,59,5195.27,3477949.1778,669.6,3477949.1778
futures,USDT-FUTURES,XAUUSDT,2026-02-26 21:00:00+00:00,60,5185.62,1855581.9874,357.47,1855581.9874
futures,USDT-FUTURES,XAUUSDT,2026-02-26 22:00:00+00:00,60,5185.62,1490249.2775,287.45,1490249.2775
futures,USDT-FUTURES,XAUUSDT,2026-02-26 23:00:00+00:00,59,5183.59,5720741.0051,1103.53,5720741.0051
futures,USDT-FUTURES,XAUUSDT,2026-02-27 00:00:00+00:00,60,5175.08,6072268.0992,1172.31,6072268.0992
futures,USDT-FUTURES,XAUUSDT,2026-02-27 01:00:00+00:00,60,5191.64,3842621.828,741.83,3842621.828
futures,USDT-FUTURES,XAUUSDT,2026-02-27 02:00:00+00:00,60,5183.84,4767251.0622,919.34,4767251.0622
futures,USDT-FUTURES,XAUUSDT,2026-02-27 03:00:00+00:00,59,5184.27,1874803.6464,361.52,1874803.6464
futures,USDT-FUTURES,XAUUSDT,2026-02-27 04:00:00+00:00,60,5181.74,2309714.1627,445.43,2309714.1627
futures,USDT-FUTURES,XAUUSDT,2026-02-27 05:00:00+00:00,60,5197.2,2518731.498,485.15,2518731.498
futures,USDT-FUTURES,XAUUSDT,2026-02-27 06:00:00+00:00,59,5186.99,2452947.2887,472.27,2452947.2887
futures,USDT-FUTURES,XAUUSDT,2026-02-27 07:00:00+00:00,60,5178.96,3595656.3244,693.78,3595656.3244
futures,USDT-FUTURES,XAUUSDT,2026-02-27 08:00:00+00:00,60,5180.79,1671561.7122,322.61,1671561.7122
futures,USDT-FUTURES,XAUUSDT,2026-02-27 09:00:00+00:00,59,5177.45,2615752.0979999998,504.97,2615752.0979999998
futures,USDT-FUTURES,XAUUSDT,2026-02-27 10:00:00+00:00,60,5180.24,2846317.9564,549.82,2846317.9564
futures,USDT-FUTURES,XAUUSDT,2026-02-27 11:00:00+00:00,60,5188.46,2569460.0455,495.97,2569460.0455
futures,USDT-FUTURES,XAUUSDT,2026-02-27 12:00:00+00:00,60,5189.78,3530564.0501,680.36,3530564.0501
futures,USDT-FUTURES,XAUUSDT,2026-02-27 13:00:00+00:00,59,5226.15,22053514.8562,4221.09,22053514.8562
futures,USDT-FUTURES,XAUUSDT,2026-02-27 14:00:00+00:00,60,5225.01,19200980.5781,3672.42,19200980.5781
futures,USDT-FUTURES,XAUUSDT,2026-02-27 15:00:00+00:00,60,5240.92,14702369.35,2810.32,14702369.35
futures,USDT-FUTURES,XAUUSDT,2026-02-27 16:00:00+00:00,59,5230.48,11920432.4467,2273.48,11920432.4467
futures,USDT-FUTURES,XAUUSDT,2026-02-27 17:00:00+00:00,60,5234.33,5992914.5194,1145.9,5992914.5194
futures,USDT-FUTURES,XAUUSDT,2026-02-27 18:00:00+00:00,60,5246.71,3219840.4863,614.8,3219840.4863
futures,USDT-FUTURES,XAUUSDT,2026-02-27 19:00:00+00:00,59,5253.02,3194397.0088,608.46,3194397.0088
futures,USDT-FUTURES,XAUUSDT,2026-02-27 20:00:00+00:00,60,5266.31,5504113.739,1046.47,5504113.739
futures,USDT-FUTURES,XAUUSDT,2026-02-27 21:00:00+00:00,60,5277.0,5871241.7727,1114.79,5871241.7727
futures,USDT-FUTURES,XAUUSDT,2026-02-27 22:00:00+00:00,60,5282.01,4273757.7239,808.95,4273757.7239
futures,USDT-FUTURES,XAUUSDT,2026-02-27 23:00:00+00:00,59,5273.66,1999219.8752,378.79,1999219.8752
futures,USDT-FUTURES,XAUUSDT,2026-02-28 00:00:00+00:00,60,5277.67,1441624.0656,273.36,1441624.0656
futures,USDT-FUTURES,XAUUSDT,2026-02-28 01:00:00+00:00,60,5282.57,1587541.8925,300.52,1587541.8925
futures,USDT-FUTURES,XAUUSDT,2026-02-28 02:00:00+00:00,59,5281.24,593116.7525,112.28,593116.7525
futures,USDT-FUTURES,XAUUSDT,2026-02-28 03:00:00+00:00,60,5282.96,529014.2967,100.14999999999999,529014.2967
futures,USDT-FUTURES,XAUUSDT,2026-02-28 04:00:00+00:00,60,5284.06,895710.6314,169.52,895710.6314
futures,USDT-FUTURES,XAUUSDT,2026-02-28 05:00:00+00:00,59,5289.35,1283001.2533,242.7,1283001.2533
futures,USDT-FUTURES,XAUUSDT,2026-02-28 06:00:00+00:00,60,5317.6,20715389.9393,3900.08,20715389.9393
futures,USDT-FUTURES,XAUUSDT,2026-02-28 07:00:00+00:00,60,5305.91,12339361.2121,2323.68,12339361.2121
futures,USDT-FUTURES,XAUUSDT,2026-02-28 08:00:00+00:00,60,5328.28,9424426.3869,1770.88,9424426.3869
futures,USDT-FUTURES,XAUUSDT,2026-02-28 09:00:00+00:00,59,5366.78,27139561.1696,5074.56,27139561.1696
futures,USDT-FUTURES,XAUUSDT,2026-02-28 10:00:00+00:00,60,5350.77,25490155.252299998,4739.8,25490155.252299998
futures,USDT-FUTURES,XAUUSDT,2026-02-28 11:00:00+00:00,60,5291.28,23112131.7105,4345.67,23112131.7105
futures,USDT-FUTURES,XAUUSDT,2026-02-28 12:00:00+00:00,59,5306.29,21597538.3281,4059.2,21597538.3281
futures,USDT-FUTURES,XAUUSDT,2026-02-28 13:00:00+00:00,60,5302.39,10070388.2906,1897.6,10070388.2906
futures,USDT-FUTURES,XAUUSDT,2026-02-28 14:00:00+00:00,60,5301.82,7513850.5191,1417.69,7513850.5191
futures,USDT-FUTURES,XAUUSDT,2026-02-28 15:00:00+00:00,59,5292.55,7663706.3318,1445.57,7663706.3318
futures,USDT-FUTURES,XAUUSDT,2026-02-28 16:00:00+00:00,60,5309.59,10067498.65,1895.77,10067498.65
futures,USDT-FUTURES,XAUUSDT,2026-02-28 17:00:00+00:00,60,5302.35,1907008.5032,359.45,1907008.5032
futures,USDT-FUTURES,XAUUSDT,2026-02-28 18:00:00+00:00,60,5298.1,3279213.5736,618.87,3279213.5736
futures,USDT-FUTURES,XAUUSDT,2026-02-28 19:00:00+00:00,59,5288.63,3918680.7286,740.28,3918680.7286
futures,USDT-FUTURES,XAUUSDT,2026-02-28 20:00:00+00:00,60,5287.76,5521509.1378999995,1043.69,5521509.1378999995
futures,USDT-FUTURES,XAUUSDT,2026-02-28 21:00:00+00:00,60,5309.09,5468055.9371,1030.88,5468055.9371
futures,USDT-FUTURES,XAUUSDT,2026-02-28 22:00:00+00:00,59,5304.34,2873004.7856,541.72,2873004.7856
futures,USDT-FUTURES,XAUUSDT,2026-02-28 23:00:00+00:00,60,5293.86,1445007.9116,272.68,1445007.9116
futures,USDT-FUTURES,XAUUSDT,2026-03-01 00:00:00+00:00,60,5305.74,2274732.3938,428.75,2274732.3938
futures,USDT-FUTURES,XAUUSDT,2026-03-01 01:00:00+00:00,59,5284.49,3048230.3431,575.74,3048230.3431
futures,USDT-FUTURES,XAUUSDT,2026-03-01 02:00:00+00:00,60,5287.61,3683925.1858,696.91,3683925.1858
futures,USDT-FUTURES,XAUUSDT,2026-03-01 03:00:00+00:00,60,5287.56,4955537.963599999,938.75,4955537.963599999
futures,USDT-FUTURES,XAUUSDT,2026-03-01 04:00:00+00:00,60,5292.28,3538954.066,668.69,3538954.066
futures,USDT-FUTURES,XAUUSDT,2026-03-01 05:00:00+00:00,59,5294.72,1679925.8229,317.45,1679925.8229
futures,USDT-FUTURES,XAUUSDT,2026-03-01 06:00:00+00:00,60,5295.54,1582279.0925,298.73,1582279.0925
futures,USDT-FUTURES,XAUUSDT,2026-03-01 07:00:00+00:00,60,5289.52,2813367.3801,531.71,2813367.3801
futures,USDT-FUTURES,XAUUSDT,2026-03-01 08:00:00+00:00,59,5299.12,2356725.4015,444.95,2356725.4015
futures,USDT-FUTURES,XAUUSDT,2026-03-01 09:00:00+00:00,60,5303.87,3082083.3634,581.2,3082083.3634
futures,USDT-FUTURES,XAUUSDT,2026-03-01 10:00:00+00:00,60,5301.82,3055970.8791,576.4,3055970.8791
futures,USDT-FUTURES,XAUUSDT,2026-03-01 11:00:00+00:00,59,5299.33,2742815.7177,517.66,2742815.7177
futures,USDT-FUTURES,XAUUSDT,2026-03-01 12:00:00+00:00,60,5314.15,3794642.0957,714.51,3794642.0957
futures,USDT-FUTURES,XAUUSDT,2026-03-01 13:00:00+00:00,60,5304.89,3079114.9091,579.6,3079114.9091
futures,USDT-FUTURES,XAUUSDT,2026-03-01 14:00:00+00:00,60,5311.14,2873077.8266,540.7,2873077.8266
futures,USDT-FUTURES,XAUUSDT,2026-03-01 15:00:00+00:00,59,5308.93,5572186.2365999995,1050.23,5572186.2365999995
futures,USDT-FUTURES,XAUUSDT,2026-03-01 16:00:00+00:00,60,5327.06,9048884.9666,1699.8799999999999,9048884.9666
futures,USDT-FUTURES,XAUUSDT,2026-03-01 17:00:00+00:00,60,5328.17,2001479.1342,375.62,2001479.1342
futures,USDT-FUTURES,XAUUSDT,2026-03-01 18:00:00+00:00,59,5323.74,1795629.3288,337.09999999999997,1795629.3288
futures,USDT-FUTURES,XAUUSDT,2026-03-01 19:00:00+00:00,60,5334.59,7619033.2336,1429.5,7619033.2336
futures,USDT-FUTURES,XAUUSDT,2026-03-01 20:00:00+00:00,60,5369.74,12558688.962299999,2342.6,12558688.962299999
futures,USDT-FUTURES,XAUUSDT,2026-03-01 21:00:00+00:00,60,5371.8,6002987.5185,1117.8,6002987.5185
futures,USDT-FUTURES,XAUUSDT,2026-03-01 22:00:00+00:00,59,5368.99,5266652.4889,981.9,5266652.4889
futures,USDT-FUTURES,XAUUSDT,2026-03-01 23:00:00+00:00,60,5361.69,24591901.245500002,4602.59,24591901.245500002
futures,USDT-FUTURES,XAUUSDT,2026-03-02 00:00:00+00:00,60,5345.68,15711053.1065,2927.57,15711053.1065
futures,USDT-FUTURES,XAUUSDT,2026-03-02 01:00:00+00:00,59,5330.85,22378504.9137,4196.68,22378504.9137
futures,USDT-FUTURES,XAUUSDT,2026-03-02 02:00:00+00:00,60,5351.92,8058552.846,1508.48,8058552.846
futures,USDT-FUTURES,XAUUSDT,2026-03-02 03:00:00+00:00,60,5369.2,6033406.8687,1125.56,6033406.8687
futures,USDT-FUTURES,XAUUSDT,2026-03-02 04:00:00+00:00,59,5354.46,4688076.1555,875.13,4688076.1555
futures,USDT-FUTURES,XAUUSDT,2026-03-02 05:00:00+00:00,60,5364.79,4484992.4149,837.4399999999999,4484992.4149
futures,USDT-FUTURES,XAUUSDT,2026-03-02 06:00:00+00:00,60,5384.92,12719252.4024,2367.67,12719252.4024
futures,USDT-FUTURES,XAUUSDT,2026-03-02 07:00:00+00:00,60,5404.73,12383628.0003,2291.71,12383628.0003
futures,USDT-FUTURES,XAUUSDT,2026-03-02 08:00:00+00:00,59,5389.38,12119436.8277,2243.35,12119436.8277
futures,USDT-FUTURES,XAUUSDT,2026-03-02 09:00:00+00:00,60,5392.21,9839124.4526,1824.5900000000001,9839124.4526
futures,USDT-FUTURES,XAUUSDT,2026-03-02 10:00:00+00:00,60,5386.42,9376133.7395,1740.4,9376133.7395
futures,USDT-FUTURES,XAUUSDT,2026-03-02 11:00:00+00:00,59,5382.0,7689516.6943,1428.0,7689516.6943
futures,USDT-FUTURES,XAUUSDT,2026-03-02 12:00:00+00:00,60,5395.76,5538765.6589,1028.05,5538765.6589
futures,USDT-FUTURES,XAUUSDT,2026-03-02 13:00:00+00:00,60,5395.02,16345387.3167,3027.93,16345387.3167
futures,USDT-FUTURES,XAUUSDT,2026-03-02 14:00:00+00:00,59,5329.36,51672186.8779,9673.03,51672186.8779
futures,USDT-FUTURES,XAUUSDT,2026-03-02 15:00:00+00:00,60,5313.61,16285695.1179,3057.77,16285695.1179
futures,USDT-FUTURES,XAUUSDT,2026-03-02 16:00:00+00:00,60,5288.5,29703422.349799998,5618.28,29703422.349799998
futures,USDT-FUTURES,XAUUSDT,2026-03-02 17:00:00+00:00,60,5307.39,11092561.336199999,2091.77,11092561.336199999
futures,USDT-FUTURES,XAUUSDT,2026-03-02 18:00:00+00:00,59,5313.48,6318175.0043,1191.8799999999999,6318175.0043
futures,USDT-FUTURES,XAUUSDT,2026-03-02 19:00:00+00:00,60,5328.43,6565499.6107,1232.83,6565499.6107
futures,USDT-FUTURES,XAUUSDT,2026-03-02 20:00:00+00:00,60,5329.72,5830082.8304,1092.54,5830082.8304
futures,USDT-FUTURES,XAUUSDT,2026-03-02 21:00:00+00:00,59,5315.01,3309541.0208,621.34,3309541.0208
futures,USDT-FUTURES,XAUUSDT,2026-03-02 22:00:00+00:00,60,5316.69,1048989.0622,197.28,1048989.0622
futures,USDT-FUTURES,XAUUSDT,2026-03-02 23:00:00+00:00,60,5343.01,3843598.9198,720.72,3843598.9198
futures,USDT-FUTURES,XAUUSDT,2026-03-03 00:00:00+00:00,59,5348.97,4369725.125,816.4,4369725.125
futures,USDT-FUTURES,XAUUSDT,2026-03-03 01:00:00+00:00,60,5338.35,7830179.2029,1460.69,7830179.2029
futures,USDT-FUTURES,XAUUSDT,2026-03-03 02:00:00+00:00,60,5361.8,3955011.7229,739.23,3955011.7229
futures,USDT-FUTURES,XAUUSDT,2026-03-03 03:00:00+00:00,60,5363.83,4211074.7646,785.2,4211074.7646
futures,USDT-FUTURES,XAUUSDT,2026-03-03 04:00:00+00:00,59,5358.63,2756415.0319,513.8,2756415.0319
futures,USDT-FUTURES,XAUUSDT,2026-03-03 05:00:00+00:00,60,5319.71,4955434.1313000005,929.28,4955434.1313000005
futures,USDT-FUTURES,XAUUSDT,2026-03-03 06:00:00+00:00,60,5307.33,7105821.9595,1340.53,7105821.9595
